longitude,latitude,toll_name,geo_state
80.100556,28.154095,Sabli Toll Plaza,Uttar Pradesh
81.99599354,25.49112632,Sahson Toll Plaza,Uttar Pradesh
85.2832202,25.8017368,Saidpur Patedha Toll Plaza,Bihar
76.7055563,30.1969942,Saini Majra Toll Plaza,Haryana
77.9209604,26.9501386,Saiyan Toll Plaza,Uttar Pradesh
77.774668,8.9756614,Salaipudur Toll Plaza,Tamil Nadu
73.11499,28.003871,Salasar Toll Plaza,Rajasthan
77.3919617,19.5987422,Salava Jharoda Toll Plaza,Maharashtra
84.238336,26.631703,Salemgarh Toll Plaza,Uttar Pradesh
88.360083,23.6290356,Sali Bamandanga Toll Plaza,West Bengal
80.0004562,23.1083011,Saliwada Toll Plaza,Madhya Pradesh
70.4905613,23.3083292,Samakhiali Toll Plaza,Gujarat
78.744064,10.929455,Samayapuram Toll Plaza,Tamil Nadu
83.6842001,21.3531981,Sambalpur Baragarh Ways Toll Plaza,Odisha
72.4730118,22.9741755,Sanathal Toll Plaza,Gujarat
76.1139961,22.1665359,Sanawad Toll Plaza,Madhya Pradesh
72.0651,25.23411,Sangana Toll Plaza,Rajasthan
74.438872,29.720208,Sangaria Toll Plaza,Rajasthan
74.805121,15.8007564,Sanikoppa Toll Plaza,Karnataka
79.9421224,25.0968899,Sanjaynagar Toll Plaza,Madhya Pradesh
77.0017577,17.2884308,Sannur Toll Plaza,Karnataka
77.005669,30.8909037,Sanwara Toll Plaza,Himachal Pradesh
79.8634436,28.578454,Sarai Sundarpur Toll Plaza,Uttar Pradesh
77.3885597,30.0413149,Sarsawa Toll Plaza,Uttar Pradesh
75.3786259,19.9673485,Sawangi Toll Plaza,Maharashtra
78.8965975,21.1938497,Selu Toll Plaza,Maharashtra
80.034186,21.088244,Sendurwafa Toll Plaza,Maharashtra
76.3104941,15.357866,Shahapur Toll Plaza,Karnataka
77.9441989,16.5341752,Shakhapur Toll Plaza,Telangana
75.1378,29.9888,Shekhpura Toll Plaza,Punjab
78.4611,21.29053,Saoner Check Post Toll Plaza,Maharashtra
77.25782,28.59904,Sarai Kale Khan Dme Km 0000 Toll Plaza,Delhi
79.3146452,19.4508322,Sarandi Toll Plaza,Telangana
76.4230688,17.5803511,Sarasamba Toll Plaza,Karnataka
79.0487146,23.1163278,Sarasdol Toll Plaza,Madhya Pradesh
74.9860648,22.7416548,Sardarpur Toll Plaza,Madhya Pradesh
75.065923,18.0966137,Sardewadi Toll Plaza,Maharashtra
74.8000129,23.4927474,Sarlapada Toll Plaza,Madhya Pradesh
83.954997,24.957125,Sasaram Toll Plaza,Bihar
74.7132117,13.476339,Sasthan Toll Plaza,Karnataka
88.2318743,26.6877449,Satbhaiya Toll Plaza,West Bengal
83.2770807,26.0433071,Sathiyon Toll Plaza,Uttar Pradesh
75.755761,17.764621,Sawaleshwar Toll Plaza,Maharashtra
77.7110966,30.0035308,Sayyad Mazra Toll Plaza,Uttar Pradesh
81.638836,16.4231156,Seetharampuram Toll Plaza,Andhra Pradesh
77.706068,23.288508,Sehatganj Toll Plaza,Madhya Pradesh
83.1343906,26.1152875,Sehda Toll Plaza,Uttar Pradesh
78.859699,20.839359,Seldoh Wadgaon Bakshi Toll Plaza,Maharashtra
76.3919101,18.6760359,Selu Amba Toll Plaza,Maharashtra
79.617542,22.0757748,Selwa Toll Plaza,Madhya Pradesh
76.1075983,23.8729727,Semalkhedi Toll Plaza,Madhya Pradesh
83.6106693,27.0661272,Semra Toll Plaza,Uttar Pradesh
78.87507091,25.63684896,Semri Toll Plaza,Uttar Pradesh
82.2604375,26.3566875,Semri Toll Plaza,Uttar Pradesh
79.32236896,11.70649067,Sengurichi Toll Plaza,Tamil Nadu
72.2805114,27.5108459,Seora Toll Plaza,Rajasthan
86.8368491,21.4300084,Sergarh Toll Plaza,Odisha
81.4293391,23.2817007,Shadol/Dhuwar Toll Plaza,Madhya Pradesh
81.2558143,26.9490536,Shahabpur Toll Plaza,Uttar Pradesh
76.4306839,27.999729,Shahjahanpur Toll Plaza,Rajasthan
86.2123159,25.4106476,Shahpur Toll Plaza,Bihar
79.7208725,23.1499084,Shahpura Toll Plaza,Madhya Pradesh
74.87327,25.59767,Shahpura Toll Plaza,Rajasthan
78.3429079,17.3436876,Shamirpet Toll Plaza,Telangana
78.224438,17.151163,Shamshabad Toll Plaza,Telangana
76.2289957,12.9827185,Shanthigrama Toll Plaza,Karnataka
76.2289957,12.9827185,Shantigrama Toll Plaza,Karnataka
73.1791411,18.9468065,Shedung Toll Plaza,Maharashtra
76.8446653,27.4854583,Sheetal Toll Plaza,Rajasthan
77.2225748,20.3915016,Shelu Bazar/Wanoza Toll Plaza,Maharashtra
79.007495,20.173582,Shembal Toll Plaza,Maharashtra
78.6509808,10.159048,Shenbagampettai Toll Plaza,Tamil Nadu
75.1771248,15.2601993,Sherewada Toll Plaza,Karnataka
74.6518226,29.9057302,Shergarh Toll Plaza,Punjab
83.2943906,26.8216541,Sherpur Chamraha Toll Plaza,Uttar Pradesh
77.4184674,12.8403431,Sheshagirihalli Toll Plaza,Karnataka
88.1856684,24.1504625,Shibpur Toll Plaza,West Bengal
73.0717203,19.0977013,Shilphata Nh48 Toll Plaza,Maharashtra
74.21141,15.524991,Shinoli Check Post Toll Plaza,Goa
74.5944041,13.9337518,Shiroor Toll Plaza,Karnataka
74.88927058,21.32012985,Shirpur Toll Plaza,Maharashtra
80.1291054,25.4351704,Shrishikalan Toll Plaza,Uttar Pradesh
74.753046,24.0928755,Sidhpura Toll Plaza,Rajasthan
76.0988573,19.9703874,Sidkhedraja Toll Plaza,Maharashtra
76.55749457,26.94449418,Sikandra Toll Plaza,Rajasthan
78.4568714,23.3093571,Silwani Toll Plaza,Madhya Pradesh
76.1305231,25.1699625,Similiya Toll Plaza,Rajasthan
79.276944,17.589631,Singarajupally Toll Plaza,Telangana
80.585349,24.712917,Singhpur Toll Plaza,Madhya Pradesh
79.3293937,16.3077224,Sirigiripadu Emc Check Post Toll Plaza,Andhra Pradesh
72.821083,26.780375,Sirmandi Toll Plaza,Rajasthan
76.1271904,27.9326878,Sirohi Bahali Toll Plaza,Haryana
77.4952345,25.4900592,Sirsod Toll Plaza,Madhya Pradesh
75.7686,26.7473,Sitarampura Toll Plaza,Rajasthan
77.7111288,29.095555,Sivaya Toll Plaza,Uttar Pradesh
74.7473981,27.7861723,Sobhasar Toll Plaza,Rajasthan
87.8695138,22.3354471,Sonapetya Toll Plaza,West Bengal
74.7854328,21.0496816,Songir Toll Plaza,Maharashtra
84.967832,25.924418,Sonho Toll Plaza,Bihar
77.2183507,23.3605,Sonkacch Toll Plaza,Madhya Pradesh
81.7944484,24.3918466,Sonvarsaa Toll Plaza,Madhya Pradesh
75.7447846,26.109672,Sonwa Toll Plaza,Rajasthan
75.7772568,22.6123198,Sonway Toll Plaza,Madhya Pradesh
81.839156,25.5917807,Soraon- Toll Plaza,Uttar Pradesh
81.8410445,25.5895915,Soraon Toll Plaza,Uttar Pradesh
74.5968185,13.9336528,Shirur Toll Plaza,Karnataka
81.8022167,24.3955824,Sonvarsha Toll Plaza,Madhya Pradesh
73.0898326,19.029802,SPTPL Navi Mumbai Toll Plaza,Maharashtra
79.99116,13.7449383,Sullurpet (NH-16) Toll Plaza,Andhra Pradesh
79.3170183,26.8484646,Takha Km 287 Toll Plaza,Uttar Pradesh
76.7386261,17.8266475,Talmod Toll Plaza,Maharashtra
73.500413,27.0132689,Tankala Toll Plaza,Rajasthan
79.3669986,27.1958498,Tarwa Deva Toll Plaza,Uttar Pradesh
81.1223225,21.1178464,Thakura Toll Plaza,Chhattisgarh
76.35690764,15.05740243,Thimmalapura Toll Plaza,Karnataka
76.959393,8.4323477,Thiruvallam Toll Plaza,Kerala
76.8387987,27.9224686,Tijara Toll Plaza,Rajasthan
76.3391098,26.770138,Titoli Toll Plaza,Rajasthan
77.475715,13.042116,Tumkur Road (P7) Toll Plaza,Karnataka
85.7566051,23.5490331,Sosokhurd Toll Plaza,Jharkhand
70.34917,22.550447,"Soyal, Dhrol Toll Plaza",Gujarat
79.968617,12.981922,Sriperumbadur Toll Plaza,Tamil Nadu
86.165581,20.678864,Srirampur Toll Plaza,Odisha
74.9712767,20.8629175,Sub Gavhan Kh Toll Plaza,Maharashtra
86.6431954,22.0757144,Sukhuapada Toll Plaza,Odisha
88.9148966,26.8738857,Sulkhapara Toll Plaza,West Bengal
78.184737,17.333045,Sultanpur Toll Plaza,Telangana
70.6896665,23.2336088,Surajbari Toll Plaza,Gujarat
80.1814363,13.1360091,Surapattu Toll Plaza,Tamil Nadu
87.843381,25.933558,Surjapur Toll Plaza,West Bengal
79.5799858,17.2462378,Suryapet Toll Plaza,Telangana
74.7744097,22.1605721,Susari Toll Plaza,Madhya Pradesh
78.0957445,17.6957841,Taddanpally Toll Plaza,Telangana
77.1841364,31.8105794,Takoli Toll Plaza,Himachal Pradesh
75.4102766,23.7315981,Tal Phanta Toll Plaza,Madhya Pradesh
74.8741312,12.7594591,Talapady Toll Plaza,Karnataka
78.7563119,23.7509515,Talchiri Toll Plaza,Madhya Pradesh
73.6458575,18.7138719,Talegaon Toll Plaza,Maharashtra
76.737044,23.5854322,Talen Mirzapur Toll Plaza,Madhya Pradesh
74.9623873,22.0328828,Taloon Toll Plaza,Madhya Pradesh
75.9651246,17.8521844,Tamalwadi Toll Plaza,Maharashtra
74.2931218,26.8700893,Tamdoli Toll Plaza,Rajasthan
77.1330975,29.3906084,Tamshabad Toll Plaza,Haryana
86.0443263,23.6681959,Tand Balidih Toll Plaza,Jharkhand
80.0399672,15.3572912,Tangatur Toll Plaza,Andhra Pradesh
78.6797939,17.3742364,Taramatipet Toll Plaza,Telangana
70.4885689,22.7414528,Tarana Toll Plaza,Gujarat
81.6919044,21.4837544,Tarapoungi Toll Plaza,Chhattisgarh
75.0516917,15.3586842,Tarihal Toll Plaza,Karnataka
76.7200921,20.6659744,Taroda-Kasba Toll Plaza,Maharashtra
74.1228938,17.3657584,Tasawade Toll Plaza,Maharashtra
75.7415489,27.0897662,Tatiawas Toll Plaza,Rajasthan
76.9974119,28.2196263,Tauru Toll Plaza,Haryana
78.0647418,24.1542902,Tbtrl Admin Building Toll Plaza,Madhya Pradesh
79.93069,22.65033,TCIL Lakhnadon Toll Plaza,Madhya Pradesh
83.2743857,26.7239936,Tendua Toll Plaza,Uttar Pradesh
74.9381053,32.6120713,Thandikhui Toll Plaza,Jammu and Kashmir
79.0783131,13.3755704,Thenepalli Toll Plaza,Andhra Pradesh
79.4762078,11.9891679,Thennamadevi Toll Plaza,Tamil Nadu
75.6155475,26.8432591,Thikariya Toll Plaza,Rajasthan
79.2841069,28.4802825,Thiriya Khetal Toll Plaza,Uttar Pradesh
75.5487589,28.3996238,Thirpali Toll Plaza,Rajasthan
78.9935977,11.3968047,Thirumandurai Toll Plaza,Tamil Nadu
78.55722532,10.88593781,Thiruparaithurai Toll Plaza,Tamil Nadu
77.4606031,8.2061709,Thirupathisaram Toll Plaza,Tamil Nadu
75.4937202,11.7716401,Thiruvangad Toll Plaza,Kerala
78.9281841,28.6471972,Thiryakhetal Toll Plaza,Uttar Pradesh
78.0774727,12.0052929,Thoppur Toll Plaza,Tamil Nadu
79.7986265,16.5385921,Thummalacheruvu Toll Plaza,Andhra Pradesh
75.7588592,17.0083833,Tidagundi Toll Plaza,Karnataka
74.747292,28.0574669,Tidiayasar Toll Plaza,Rajasthan
74.747292,28.0574669,Tidiyasar Toll Plaza,Rajasthan
79.0876392,23.6132878,Tikitoria Toll Plaza,Madhya Pradesh
74.5415376,23.0697489,Timarwani Toll Plaza,Madhya Pradesh
79.8348725,23.2217816,Timri Toll Plaza,Madhya Pradesh
76.4459673,15.5442369,Tippanal Toll Plaza,Karnataka
78.335269,9.780766,Tirupachethi Toll Plaza,Tamil Nadu
79.0430843,23.2170459,Titarpani Toll Plaza,Madhya Pradesh
85.7859788,25.2421821,Toda Toll Plaza,Bihar
85.1784229,26.0537687,"Toll Plaza, Naya Road, Saraiya",Bihar
74.631271,29.2772463,Toparia Toll Plaza,Rajasthan
72.5925359,23.1284664,Tragad Toll Plaza,Gujarat
79.4020723,13.6470461,Ttd Saptagiri Toll Plaza,Andhra Pradesh
78.283524,17.121063,Tukkuguda Toll Plaza,Telangana
77.142203,13.344609,Tumbadi Toll Plaza,Karnataka
78.2727418,27.2176932,Tundla Toll Plaza,Uttar Pradesh
77.7623125,20.0789375,Tuptakli Toll Plaza,Maharashtra
73.7990062,28.450172,Uchharangdesar Toll Plaza,Rajasthan
73.4134495,28.0238582,Udairamsar Toll Plaza,Rajasthan
79.708581,25.0854994,Ujara Toll Plaza,Madhya Pradesh
79.706899,25.0860099,Ujara toll Plaza,Madhya Pradesh
75.7347813,23.1734163,Ujjain Sihasth Bypass Toll Plaza,Madhya Pradesh
76.1891397,24.4196792,Ujjain-Jhalawar(Binda) Toll Plaza,Rajasthan
79.1453385,21.1035267,Umred Road Toll Plaza,Maharashtra
78.6836039,20.2939985,Umred Toll Plaza,Maharashtra
81.6336,27.5784,Unabx Toll Plaza,Uttar Pradesh
74.525696,18.271041,Undewadi Toll Plaza,Maharashtra
76.4592987,20.4399902,Undri Toll Plaza,Maharashtra
76.446182,20.4320042,Undri Toll plaza,Maharashtra
72.9073625,24.6335797,Undvariya Toll Plaza,Rajasthan
81.4314468,16.8237211,Unguturu Toll Plaza,Andhra Pradesh
77.4195805,9.9426296,Upparpatti Toll Plaza,Tamil Nadu
74.9525751,31.37004,Usma Toll Plaza,Punjab
80.1718617,12.8620298,Uthandi Toll Plaza,Tamil Nadu
72.9434258,25.0335496,Uthman Toll Plaza,Rajasthan
77.4572314,14.6736709,Vaddupalli Toll Plaza,Andhra Pradesh
73.1490998,22.4140409,Vadodara Expway Toll Plaza,Gujarat
73.2369554,22.3533013,Vadodra Toll Plaza,Gujarat
78.02394557,8.736691253,Vagaikulam Toll Plaza,Tamil Nadu
71.0885343,22.4228907,Vaghasiya Toll Plaza,Gujarat
75.5784702,18.7898486,Vaidyakinhi Toll Plaza,Maharashtra
77.92387597,11.51329792,Vaiguntham Toll Plaza,Tamil Nadu
72.5177228,23.1281195,Vaishnodevi Toll Plaza,Gujarat
78.8313982,10.7443982,Valavanthankottai Toll Plaza,Tamil Nadu
78.0835896,9.8260971,Valayangulam Toll Plaza,Tamil Nadu
79.1514579,12.7449138,Vallam Toll Plaza,Tamil Nadu
76.0759085,17.5885803,Valsang Toll Plaza,Maharashtra
78.8339877,10.7444079,Valvanthankottai Toll Plaza,Tamil Nadu
80.149542,13.043582,Vanagaram Toll Plaza,Tamil Nadu
76.1746708,15.8204197,Vanagera Toll Plaza,Karnataka
78.176594,9.9397203,Vandiyur Toll Plaza,Tamil Nadu
80.0796616,12.9303395,Varadharajapuram Toll Plaza,Tamil Nadu
73.533274,22.792571,Vavadi Toll Plaza,Gujarat
78.8635372,9.5426815,Vennathur Toll Plaza,Tamil Nadu
76.5045551,29.9105,VILLAGE THANA TOLL PLAZA,Haryana
78.3517101,20.7911844,Virul Toll Plaza,Maharashtra
75.0417642,31.7322547,Waryam Nangal Toll Plaza,Punjab
69.7095448,21.6650169,Vanana Toll Plaza,Gujarat
78.58330819,12.64849623,Vaniyambadi Toll Plaza,Tamil Nadu
70.5835858,22.4463116,Vanpari-Paddhari Toll Plaza,Gujarat
73.254472,23.61615,Vantada Toll Plaza,Gujarat
71.4280231,23.7915324,Varahi Toll Plaza,Gujarat
73.1569667,25.0141329,Varaval Toll Plaza,Rajasthan
75.3323902,17.9566042,Varwade Toll Plaza,Maharashtra
73.07045775,22.45353571,Vasad Toll Plaza,Gujarat
72.980412,19.064139,Vashi Toll Plaza,Maharashtra
72.4268482,22.5041699,Vataman Toll Plaza,Gujarat
79.0102412,11.7366248,Veeracholapuram Toll Plaza,Tamil Nadu
81.4914995,16.9968754,Veeravalli Toll Plaza,Andhra Pradesh
77.93286075,10.69896752,Velanchettiyur Toll Plaza,Tamil Nadu
82.6755681,17.3981244,Vempadu Toll Plaza,Andhra Pradesh
78.0647418,24.1542902,Vidhisha Toll Plaza,Madhya Pradesh
88.331751,22.563293,Vidhyasagar Setu Toll Plaza,West Bengal
88.3138133,22.5647669,Vidyasagar Setu Toll Plaza,West Bengal
78.4483916,24.7892151,Vighakhet Toll Plaza,Uttar Pradesh
77.519721,11.245623,Vijayamangalam Toll Plaza,Tamil Nadu
77.519721,11.245623,Vijaymangalman Toll Plaza,Tamil Nadu
79.53789655,12.02449606,Vikkravandi Toll Plaza,Tamil Nadu
79.3395473,19.8901882,Visapur Toll Plaza,Maharashtra
77.5706619,23.0222724,Vishankheda Toll Plaza,Madhya Pradesh
78.3707867,20.4492381,Wadgaon Toll Plaza,Maharashtra
79.002732,21.148962,Wadi Road Toll Plaza,Maharashtra
78.932204,20.978788,Waifal Toll Plaza,Maharashtra
78.1628,21.3256,Warud Check Post Toll Plaza,Maharashtra
76.508268,15.051567,Yashwantpur Toll Plaza,Karnataka
75.9884581,18.3079701,Yedashi Toll Plaza,Maharashtra
76.883537,12.247019,Yeddore Toll Plaza,Karnataka
76.209637,20.47805,Yelgaon Toll Plaza,Maharashtra
82.9424053,21.2997706,unnamed,Chhattisgarh
74.41937929,14.36003196,unnamed,Karnataka
81.4111,24.5702,unnamed,Madhya Pradesh
74.70535739,25.88992051,Kadisahena Toll Plaza,Rajasthan
78.5970328,20.8028921,Yelkali Toll Plaza,Maharashtra
75.849445,22.817895,Toll plaza Sanwer Rd Ujjain-Indore Highway,Madhya Pradesh
74.7744097,22.1605721,unnamed,Madhya Pradesh
79.580502,17.247402,Yerkaram Toll Plaza,Telangana
78.1348261,14.1692458,Yerradoddi Toll Plaza,Andhra Pradesh
77.7197206,29.0014126,PWD COLONY Toll Plaza,Uttar Pradesh
73.47968069,25.85506901,Jadan Toll plaza,Rajasthan
74.9831192,30.3850294,Zidda Toll Plaza,Punjab
72.8712787,19.2570112,Dahisar Toll Booth,Maharashtra
72.9553393,19.1848577,LBS TOLL PLAZA,Maharashtra
73.8137621,25.2046332,Gomati Chouraha Toll,Rajasthan
77.16672265,28.41156148,Gurgaon Faridabad Toll Plaza,Haryana
74.91907394,27.79437432,RJ SH 83 Toll Plaza,Rajasthan
75.44203498,27.72823751,Chala Toll Plaza,Rajasthan
74.25508994,29.39314958,Chohilanwali Toll Plaza,Rajasthan
82.99725542,25.51813512,Dehri Toll Plaza,Uttar Pradesh
74.39204939,27.10697802,Indrapura Toll Plaza,Rajasthan
74.3154084,27.26359529,Kathoti toll plaza,Rajasthan
74.34314821,24.60579496,Mangalbad (Morwan) toll plaza,Rajasthan
73.22804027,26.19151465,Miyasani-Kakelao Toll plaza,Rajasthan
77.1169183,28.24077556,Nunehra Toll Plaza,Haryana
77.21441428,28.35930239,Pakhal Toll Plaza,Haryana
73.90606122,27.17104171,"Toll Plaza, Rol",Rajasthan
73.61422866,25.97194334,Roopwas Lundawas Toll Plaza,Rajasthan
74.43359251,29.68295786,Sangariya Toll Plaza,Rajasthan
74.1321689,27.12963836,Tarnau Toll Plaza,Rajasthan
